,Unnamed: 0,_id,_index,mac,create_at_time,recv_at_time,frameCnt,data,company,road,slot_num,gwip,magX,magY,magZ,magT,mag_len,magX_WO_offset,magY_WO_offset,magZ_WO_offset,mag_len_WO_offset,SPE1_X,SPE1_Y,SPE1_Z,SPE1_T,SPE2_X,SPE2_Y,SPE2_Z,SPE2_T,SPE3_X,SPE3_Y,SPE3_Z,SPE3_T,SPE4_X,SPE4_Y,SPE4_Z,SPE4_T,SPE5_X,SPE5_Y,SPE5_Z,SPE5_T
10,10,AV2h0xZt-R03vmj0MNMG,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:31.916Z,2017-08-02T07:22:31.000Z,755,fcffff0708ff580060ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,88,-160,38,307.9740248787225,0,-3,6,6.708203932499369,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
11,11,AV2h0wq2-R03vmj0MNL5,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:28.918Z,2017-08-02T07:22:28.000Z,754,fcffff0708ff560065ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,86,-155,38,304.8360214935236,0,-5,11,12.083045973594572,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
12,12,AV2h0v7s-R03vmj0MNLw,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:25.900Z,2017-08-02T07:22:25.000Z,753,fcffff0708ff570077ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,87,-137,38,296.3815108943201,0,-4,29,29.274562336608895,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
13,13,AV2h0vM2-R03vmj0MNLo,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:22.901Z,2017-08-02T07:22:22.000Z,752,fcffff0705ff5c007eff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-251,92,-130,39,297.26251024977904,-3,1,36,36.138621999185304,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
14,14,AV2h0ueE-R03vmj0MNLe,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:19.907Z,2017-08-02T07:22:19.000Z,751,fcffff070aff620081ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-246,98,-127,39,293.6818005937719,2,7,39,39.67366884975475,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
15,15,AV2h0t1G-R03vmj0MNLV,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:17.285Z,2017-08-02T07:22:16.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,192.168.88.113,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
16,16,AV2h0tyG-R03vmj0MNLU,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:17.094Z,2017-08-02T07:22:16.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,192.168.88.122,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
17,17,AV2h0twP-R03vmj0MNLS,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:16.974Z,2017-08-02T07:22:16.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,192.168.0.3,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
18,18,AV2h0tv8-R03vmj0MNLR,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:16.955Z,2017-08-02T07:22:16.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,192.168.88.150,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
19,19,AV2h0tv2-R03vmj0MNLQ,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:16.950Z,2017-08-02T07:22:16.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,192.168.1.107,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
20,20,AV2h0tvs-R03vmj0MNLP,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:16.939Z,2017-08-02T07:21:01.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,192.168.0.225,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
21,21,AV2h0tva-R03vmj0MNLO,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:16.921Z,2017-08-02T07:22:16.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
22,22,AV2h0tvW-R03vmj0MNLN,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:16.917Z,2017-08-02T07:22:16.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,192.168.1.106,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
23,23,AV2h0tvG-R03vmj0MNLM,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:16.901Z,2017-08-02T07:22:16.000Z,750,fcffff071aff700087ff26,yilan,宜蘭市中山路二段,111,10.5.180.16,-230,112,-121,38,282.99293277394753,18,21,45,52.820450584977024,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
24,24,AV2h0tAQ-R03vmj0MNLC,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:13.904Z,2017-08-02T07:22:13.000Z,749,fcffff071bff700087ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,112,-121,39,282.1807931096658,19,21,45,53.16954015223378,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
25,25,AV2h0sRl-R03vmj0MNK2,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:10.917Z,2017-08-02T07:22:10.000Z,748,fcffff071fff710086ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-225,113,-122,38,279.78205803803786,23,22,44,54.30469592954186,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
26,26,AV2h0rjX-R03vmj0MNKs,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:07.959Z,2017-08-02T07:22:07.000Z,747,fcffff0730ff6a0080ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-208,106,-128,38,266.2404927880055,40,15,38,57.175169435691224,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
27,27,AV2h0q0H-R03vmj0MNKj,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:04.934Z,2017-08-02T07:22:04.000Z,746,fcffff0733ff6b0078ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-205,107,-136,38,268.2722497762301,43,16,30,54.817880294662984,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
28,28,AV2h0qUm-R03vmj0MNKe,parking_record_index_v2,101a0d01019a,2017-08-02T07:22:02.917Z,2017-08-02T07:22:01.000Z,745,fcffff0732ff71006eff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-206,113,-146,38,276.62429394397014,42,22,20,51.45872132107443,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
29,29,AV2h0pVi-R03vmj0MNKa,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:58.881Z,2017-08-02T07:21:58.000Z,744,fcffff0736ff830052ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-202,131,-174,38,297.05386716890257,46,40,-8,61.48170459575759,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
30,30,AV2h0onu-R03vmj0MNKV,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:55.949Z,2017-08-02T07:21:55.000Z,743,fcffff0732ff880057ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-206,136,-169,39,299.1538065945342,42,45,-3,61.62791575252241,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
31,31,AV2h0n4h-R03vmj0MNKT,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:52.928Z,2017-08-02T07:21:52.000Z,742,fcffff0733ff8b004cff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-205,139,-180,39,306.17968580557397,43,48,-14,65.94694837519019,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
32,32,AV2h0nJH-R03vmj0MNKP,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:49.894Z,2017-08-02T07:21:49.000Z,741,fcffff0738ff930027ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-200,147,-217,39,329.6937973332225,48,56,-51,89.67162315916892,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
33,33,AV2h0mab-R03vmj0MNKN,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:46.906Z,2017-08-02T07:21:46.000Z,740,fcffff0751ff8f000aff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-175,143,-246,39,334.05089432599937,73,52,-80,120.13742131409347,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
34,34,AV2h0lsS-R03vmj0MNKI,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:43.953Z,2017-08-02T07:21:43.000Z,739,fcffff0755ff8a000aff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-171,138,-246,39,329.8499658935862,77,47,-80,120.57362895757927,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
35,35,AV2h0k8z-R03vmj0MNKE,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:40.913Z,2017-08-02T07:21:40.000Z,738,fcffff076aff790009ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-150,121,-247,39,313.28900395641085,98,30,-81,130.6330739131557,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
36,36,AV2h0kN3-R03vmj0MNKC,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:37.910Z,2017-08-02T07:21:37.000Z,737,fcffff0799ff3e00b8fe26,yilan,宜蘭市中山路二段,111,10.5.151.1,-103,62,-328,38,349.3379452621773,145,-29,-162,219.33991884743642,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
37,37,AV2h0jfO-R03vmj0MNKB,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:34.925Z,2017-08-02T07:21:34.000Z,736,fcffff0784ff3d00cafe27,yilan,宜蘭市中山路二段,111,10.5.151.1,-124,61,-310,39,339.40683552338777,124,-30,-144,192.38503060269528,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
38,38,AV2h0iwX-R03vmj0MNJ9,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:31.926Z,2017-08-02T07:21:31.000Z,735,fcffff0745ff36000bff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-187,54,-245,39,312.90573660449246,61,-37,-79,106.44716999526104,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
39,39,AV2h0iBW-R03vmj0MNJ7,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:28.917Z,2017-08-02T07:21:28.000Z,734,fcffff0718ff37003dff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-232,55,-195,38,308.01623333843946,16,-36,-29,48.91829923454004,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
40,40,AV2h0hSb-R03vmj0MNJ5,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:25.914Z,2017-08-02T07:21:25.000Z,733,fcffff071bff390036ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-229,57,-202,38,310.63483384836286,19,-34,-36,53.03772242470448,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
41,41,AV2h0gjE-R03vmj0MNJ3,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:22.883Z,2017-08-02T07:21:22.000Z,732,fcffff0715ff43003eff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-235,67,-194,38,312.0096152364539,13,-24,-28,39.102429592034305,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
42,42,AV2h0f04-R03vmj0MNJz,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:19.928Z,2017-08-02T07:21:19.000Z,731,fcffff070aff53004fff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-246,83,-177,38,314.21966838503283,2,-8,-11,13.74772708486752,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
43,43,AV2h0fFi-R03vmj0MNJx,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:16.897Z,2017-08-02T07:21:16.000Z,730,fcffff0707ff530055ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-249,83,-171,38,313.2586790497591,-1,-8,-5,9.486832980505138,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
44,44,AV2h0eW6-R03vmj0MNJu,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:13.913Z,2017-08-02T07:21:13.000Z,729,fcffff0706ff4f0057ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-250,79,-169,39,311.9326850459887,-2,-12,-3,12.529964086141668,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
45,45,AV2h0dod-R03vmj0MNJn,parking_record_index_v2,101a0d01019a,2017-08-02T07:21:10.940Z,2017-08-02T07:21:10.000Z,728,fcffff0716ff410042ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-234,65,-190,39,308.3520715026899,14,-26,-24,38.05259518088089,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
46,46,AV2h0Z9J-R03vmj0MNJb,parking_record_index_v2,101a0d01019a,2017-08-02T07:20:55.880Z,2017-08-02T07:20:55.000Z,725,fcffff0704ff4d005aff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-252,77,-166,39,311.4305701115419,-4,-14,0,14.560219778561036,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
47,47,AV2h0ZPg-R03vmj0MNJZ,parking_record_index_v2,101a0d01019a,2017-08-02T07:20:52.959Z,2017-08-02T07:20:52.000Z,724,fcffff0704ff4d0059ff27,yilan,宜蘭市中山路二段,111,10.5.151.1,-252,77,-167,39,311.9647415975081,-4,-14,-1,14.594519519326424,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
48,48,AV2h0YgY-R03vmj0MNJW,parking_record_index_v2,101a0d01019a,2017-08-02T07:20:49.943Z,2017-08-02T07:20:49.000Z,723,fcffff0705ff4e0058ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-251,78,-168,38,311.9439052137419,-3,-13,-2,13.490737563232042,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
49,49,AV2h0XxI-R03vmj0MNJU,parking_record_index_v2,101a0d01019a,2017-08-02T07:20:46.919Z,2017-08-02T07:20:46.000Z,722,fcffff0708ff4d0052ff26,yilan,宜蘭市中山路二段,111,10.5.151.1,-248,77,-174,38,312.5843886057012,0,-14,-8,16.1245154965971,-97.2,194.6,-183.0,38.6,-215.2,148.8,-200.4,38.0,-218.8,124.8,-149.8,38.0,-240.0,112.8,-172.2,38.0,-236.8,97.4,-129.8,38.0
